source,spectral_type_string,2MASS.H,2MASS.J,2MASS.Ks,ACAM.i,ACAM.z,Cousins.I,Cousins.R,DENIS.I,DENIS.J,DENIS.Ks,GAIA2.G,GAIA2.Grp,GAIA3.G,GAIA3.Grp,GALEX.NUV,IRAC.I1,IRAC.I2,IRAC.I3,IRAC.I4,JWST/MIRI.F1000W,JWST/MIRI.F1280W,JWST/MIRI.F1500W,JWST/MIRI.F1800W,JWST/MIRI.F2100W,Johnson.V,MIPS.24mu,NACO.Lp,NICMOS1.F090M,NICMOS1.F110W,NIRI.Y,NSFCam.H,NSFCam.J,NSFCam.K,NSFCam.Lp,NSFCam.Mp,PAN-STARRS/PS1.g,PAN-STARRS/PS1.i,PAN-STARRS/PS1.r,PAN-STARRS/PS1.y,PAN-STARRS/PS1.z,SDSS.g,SDSS.i,SDSS.r,SDSS.u,SDSS.z,UFTI.H,UFTI.J,UFTI.K,UFTI.Y,UKIDSS.H,UKIDSS.J,UKIDSS.K,UKIDSS.Y,VISTA.H,VISTA.J,VISTA.Ks,VISTA.Y,VisAO.Ys,WFCAM.H,WFCAM.J,WFCAM.K,WFCAM.Y,WISE.W1,WISE.W2,WISE.W3,WISE.W4,Wircam.Y
ULAS J075829.83+222526.7,T6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.42,,,,,,,,,,,,,,,,,,,,17.91,17.62,17.87,18.68,16.884,15.156,,,
ULAS J075937.75+185555.0,T6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.595,,20.211,18.251,16.485,,,
ULAS J080055.05+193838.1,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.65,,19.73,20.65,,,,,,,,,,,,,,,,,,,16.96,17.689,16.247,18.993,16.007,15.74,,,
ULAS J080441.05+182611.6,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.67,20.84,,,,,,,,,,,,,,,,,,,16.541,17.574,15.834,18.815,15.06,14.646,,,
ULAS J080918.41+212615.2,T8,,,,,,,,,,,,,,,,17.74,16.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.989,18.59,18.649,19.653,19.207,16.156,,,
ULAS J081110.86+252931.8,T7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.187,17.64,18.018,18.755,17.587,15.637,,,
ULAS J081407.51+245200.9,T5 pec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.566,,19.598,17.716,16.822,,,
ULAS J081507.26+271119.2,T7 pec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,18.31,,19.476,17.291,16.326,,,
ULAS J081918.58+210310.4,T6,,,,,,,,,,,,,,,,16.04,15.05,14.71,14.38,,,,,,,,,,,,,,,,,,,,19.72,,,,,,,,,,,,,,,,,,,,17.276,16.952,17.178,18.246,17.058,15.229,,,
ULAS J081948.09+073323.3,T6 pec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.36,18.24,18.33,19.36,17.886,16.367,12.235,,
ULAS J082155.49+250939.6,T4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.07,,,,,,,,,,,,,,,,,,,,17.24,17.231,17.232,18.61,16.978,15.81,,,
ULAS J082327.46+002424.4,T4:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.603,18.43,18.328,19.919,,,,,
ULAS J082428.08+055742.5,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.12,,19.52,20.51,,,,,,,,,,,,,,,,,,,16.891,17.49,16.258,18.724,16.18,16.859,,,
ULAS J082707.67-020408.2,T5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.93,,,,,,,,,,,,,,,,,,,,17.431,17.163,17.521,18.357,,,,,
ULAS J083258.66+011241.9,L1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,,20.13,21.06,,,,,,,,,,,,,,,,,,,17.138,18.066,16.549,19.256,,,,,
ULAS J083408.92+040728.7,T4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.83,17.73,17.94,18.92,17.085,15.826,,,
ULAS J083756.19-004156.0,T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.544,,18.826,18.537,,19.544,16.806,16.098,,,
ULAS J083842.51+081700.5,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,,19.72,20.84,,,,,,,,,,,,,,,,,,,17.038,17.726,16.338,18.928,15.955,15.801,,,
ULAS J084036.72+075933.6,T4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,19.04,,20.057,18.362,16.542,,,
ULAS J084211.68+093611.9,T5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.84,18.38,19.08,19.668,18.461,16.368,,,
ULAS J084302.02+001246.9,L9.5:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.91,21.07,,,,,,,,,,,,,,,,,,,16.799,17.693,16.288,18.792,15.636,15.001,,,
ULAS J084710.35+020413.3,L5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.46,21.37,,,,,,,,,,,,,,,,,,,17.156,18.269,16.406,19.777,15.871,15.594,,,
ULAS J084743.93+035040.2,T5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.71,18.53,18.99,19.61,18.445,16.484,,,
ULAS J084849.71+071512.0,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.53,,19.96,21.05,,,,,,,,,,,,,,,,,,,17.417,18.041,16.758,18.956,14.685,14.605,,,
ULAS J085139.03+005340.9,T4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.96,18.8,19.01,20.12,17.957,16.312,,,
ULAS J085311.68+032147.7,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,,19.82,20.74,,,,,,,,,,,,,,,,,,,17.04,17.848,16.432,19.119,16.142,16.112,,,
ULAS J085342.94+000651.8,T6 pec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.21,18.63,19.26,19.805,17.735,16.253,,,
ULAS J085559.77+003048.3,L3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.32,,19.8,20.75,,,,,,,,,,,,,,,,,,,16.777,17.573,15.998,18.954,15.368,14.882,11.99,,
ULAS J085715.96+091325.3,T6,,,,,,,,,,,,,,,,17.65,16.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.89,18.56,18.632,19.669,18.071,16.471,,,
ULAS J085910.69+101017.1,T7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,17.88,18.285,19.019,17.589,15.343,,,
ULAS J090116.23-030635.0,T7.5,,,,,,,,,,,,,,,,16.44,14.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.491,17.889,,18.898,17.406,14.608,,,
ULAS J090521.61+100654.9,T1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.34,20.5,,,,,,,,,,,,,,,,,,,16.389,17.082,16.074,18.202,15.26,14.44,,,
ULAS J090710.26-022145.7,L4:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.79,,20.16,21.11,,,,,,,,,,,,,,,,,,,17.012,17.925,16.313,19.216,15.777,15.585,,,
ULAS J091309.55-003136.9,T6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.988,,19.841,19.059,17.006,,,
ULAS J091544.13+053104.1,T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.41,21.09,,,,,,,,,,,,,,,,,,,16.582,16.965,16.579,18.084,15.789,14.787,,,
ULAS J091740.85+004254.0,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.93,,19.68,20.6,,,,,,,,,,,,,,,,,,,16.889,17.573,16.158,18.716,15.447,15.216,,,
ULAS J091804.71+043949.6,T2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.668,,20.064,17.841,17.047,,,
ULAS J092432.13+005835.6,L0:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.22,,20.09,21.05,,,,,,,,,,,,,,,,,,,17.263,17.932,16.563,19.175,16.251,16.458,,,
ULAS J092605.47+083517.0,T4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.22,,,,,,,,,,,,,,,,,,,,18.69,18.57,19.14,19.95,18.059,17.096,,,
ULAS J092608.82+040239.7,T6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.592,,19.696,19.234,16.729,12.621,,
ULAS J092608.93+020807.3,T5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.695,,19.708,18.063,16.57,,,
ULAS J092624.76+071140.7,T3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.73,,,,,,,,,,,,,,,,,,,,17.41,17.48,17.88,18.52,16.847,14.991,,,
ULAS J092646.81-015150.0,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.85,20.99,,,,,,,,,,,,,,,,,,,16.785,17.683,16.141,18.906,15.335,15.009,,,
ULAS J092659.46-005611.1,L3:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.26,21.33,,,,,,,,,,,,,,,,,,,17.37,18.028,16.894,19.255,16.342,16.004,,,
ULAS J092744.20+341308.7,T5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.771,,19.656,17.782,16.706,,,
ULAS J092926.44+110547.3,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,,,,,,,,,,,,,,,,,,,,19.1,19.08,,20.532,18.112,16.864,,,
ULAS J093129.56-020902.8,L0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.21,,20.03,20.85,,,,,,,,,,,,,,,,,,,17.314,18.138,16.767,19.14,16.598,16.205,,,
ULAS J093245.48+310206.4,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.04,18.618,,20.002,18.433,17.233,,,
ULAS J093512.60+012347.4,L5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.49,20.46,,,,,,,,,,,,,,,,,,,16.595,17.36,16.062,18.515,15.333,15.027,,,
ULAS J093829.28-001112.6,T4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.015,18.54,,19.834,18.57,16.507,,,
ULAS J093930.74+065309.8,L5,15.522,16.784,15.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.43,,19.01,20.05,,,,,,,,,,,,,,,,,,,15.864,16.785,15.161,18.083,14.582,14.342,12.353,,
ULAS J093951.04+001653.6,T5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.403,18.128,,19.199,17.569,15.416,,,
ULAS J094136.50+094214.2,L6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.61,20.73,,,,,,,,,,,,,,,,,,,16.459,17.514,15.552,18.883,14.742,14.367,,,
ULAS J094331.49+085849.2,T5 pec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.54,18.6,18.419,19.746,18.05,16.686,,,
ULAS J094349.60+094203.4,T4.5 pec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8,18.84,,19.958,,,,,
ULAS J094420.32+024422.7,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.23,21.04,,,,,,,,,,,,,,,,,,,17.116,18.017,16.418,19.407,15.959,15.664,,,
ULAS J094516.39+075545.6,T5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.91,,,,,,,,,,,,,,,,,,,,17.71,17.49,17.75,18.75,17.419,15.7,,,
ULAS J094742.01+074232.3,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.29,,19.61,20.8,,,,,,,,,,,,,,,,,,,17.063,17.64,16.405,18.822,16.192,16.079,,,
ULAS J094806.06+064805.0,T7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.541,18.828,,19.906,18.672,16.879,,,
ULAS J095047.28+011734.3,T8,,,,,,,,,,,,,,,,16.28,14.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,18.02,18.85,18.9,17.819,14.492,,,
ULAS J095126.87+075756.8,L6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.76,20.8,,,,,,,,,,,,,,,,,,,16.635,17.62,15.867,18.724,15.11,14.717,,,
ULAS J095401.45+092213.7,T2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.07,21.55,,,,,,,,,,,,,,,,,,,17.333,17.711,16.86,18.899,16.191,15.368,,,
ULAS J095429.90+062309.6,T5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.32,,,,,,,,,,,,,,,,,,,,16.87,16.6,17.05,17.73,16.546,14.687,,,
ULAS J095606.72+082115.7,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.17,21.07,,,,,,,,,,,,,,,,,,,17.097,17.982,16.464,19.302,15.675,15.326,,,
ULAS J095829.86-003932.0,T5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,18.95,19.68,19.933,17.519,16.699,,,
ULAS J100310.96+075220.3,L4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.94,20.8,,,,,,,,,,,,,,,,,,,16.869,17.793,16.208,19.085,15.616,15.481,,,
ULAS J100647.06+121117.2,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.61,20.58,,,,,,,,,,,,,,,,,,,16.965,17.703,16.342,18.799,16.09,15.761,,,
ULAS J100703.55+013017.0,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.76,20.8,,,,,,,,,,,,,,,,,,,16.949,17.711,16.259,18.963,15.7,15.503,,,
ULAS J100731.32+104758.8,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.19,,19.79,20.92,,,,,,,,,,,,,,,,,,,16.851,17.716,16.242,18.899,15.785,15.534,,,
ULAS J100759.90-010031.1,T5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.794,18.683,,19.912,18.193,16.337,,,
ULAS J101243.54+102101.7,T5.5,,,,,,,,,,,,,,,,15.84,14.28,,,,,,,,,,,,,,,,,,,,,,19.66,,,,,,,,,,,,,,,,,,,,17.245,16.882,17.454,18.021,16.85,14.264,12.161,,
ULAS J101618.77+000028.0,L5:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.47,20.55,,,,,,,,,,,,,,,,,,,16.553,17.453,15.757,18.673,15.036,14.777,,8.51,
ULAS J101658.05-013258.0,L3:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,,19.61,20.49,,,,,,,,,,,,,,,,,,,17.48,17.937,16.989,18.842,16.743,16.436,,,
ULAS J101721.40+011817.9,T8 pec,,,,,,,,,,,,,,,,17.29,16.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.07,18.53,19.01,19.372,18.627,16.418,,,
ULAS J101821.78+072547.1,T5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.893,17.767,18.125,18.976,17.504,16.057,,,
ULAS J102144.87+054446.1,T6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.53,,,,,,,,,,,,,,,,,,,,17.96,17.66,17.97,18.82,16.665,15.466,,,
ULAS J102305.44+044739.2,T6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.73,18.39,18.58,19.49,18.468,16.237,,,
ULAS J102940.52+093514.6,T8,,,,,,,,,,,,,,,,16.08,14.46,,,12.59,,12.254,12.214,12.329,,,,,,,,,,,,,,,20.02,,,,,,,,,,,,,,,,,,,,17.63,17.28,17.64,18.24,16.757,14.434,,,
ULAS J103434.52-001553.0,T6.5 pec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,18.86,,20.72,17.466,17.045,,,
ULAS J104224.20+121206.8,T7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,18.519,,19.577,18.519,15.837,,,
ULAS J104355.37+104803.4,T8,,,,,,,,,,,,,,,,17.02,15.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.58,18.23,18.66,19.21,17.947,15.469,,,
ULAS J105134.32-015449.8,T6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.38,,,,,,,,,,,,,,,,,,,,18.07,17.75,18.27,18.85,17.462,15.799,,,
ULAS J105235.42+001632.7,T5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.69,18.83,18.498,19.959,,,,,
ULAS J105334.64+015719.7,T6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.502,,19.772,18.164,16.529,,,
ULAS J105836.92+085429.1,L1:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,,19.94,20.88,,,,,,,,,,,,,,,,,,,17.278,18.029,16.765,19.161,16.521,16.381,,,
ULAS J110242.39+012021.9,T3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.431,,19.942,,,,,
ULAS J111127.77+051855.5,T4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.74,,19.868,18.688,16.686,,,
ULAS J111929.43+002133.1,L4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.17,,19.63,20.59,,,,,,,,,,,,,,,,,,,16.653,17.554,15.936,18.806,15.199,14.762,,,
ULAS J112029.65-004440.6,L2:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.45,,19.04,20.05,,,,,,,,,,,,,,,,,,,16.034,16.951,15.4,18.227,14.768,14.491,,,
ULAS J112043.11+090429.8,L4:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.06,,20.02,21.13,,,,,,,,,,,,,,,,,,,17.143,17.83,,19.146,15.995,15.788,,,
ULAS J112059.41+121904.5,T5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.003,17.928,17.937,19.201,17.823,15.804,,,
ULAS J112327.02+150059.4,T4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.628,,19.607,18.394,16.481,,,
ULAS J113151.32-003620.8,L0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.11,21.15,,,,,,,,,,,,,,,,,,,17.475,18.088,16.908,19.277,16.588,16.387,,,
ULAS J113716.54+112657.2,T5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,,20.136,16.407,15.234,,,
ULAS J113850.09-002451.3,L2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.05,,19.16,20.1,,,,,,,,,,,,,,,,,,,15.908,16.824,15.197,18.13,14.605,14.342,,,
ULAS J114105.18+091647.6,L5:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.72,20.85,,,,,,,,,,,,,,,,,,,16.685,17.344,16.091,18.658,15.617,15.273,,,
ULAS J114340.47+061358.9,T4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.804,16.824,16.97,17.928,16.43,14.902,,,
ULAS J114418.08+091025.1,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,,20.21,21.1,,,,,,,,,,,,,,,,,,,17.202,18.012,16.533,19.199,16.081,15.895,,,
ULAS J114925.58-014343.2,T5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.17,18.11,18.345,19.297,17.492,16.12,,,
ULAS J115038.79+094942.9,T6.5 pec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.23,18.68,19.06,19.92,,,,,19.92
ULAS J115229.68+035927.3,T6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.13,,,,,,,,,,,,,,,,,,,,17.701,17.279,17.775,18.54,17.021,15.124,12.481,,
ULAS J115239.94+113407.6,T8.5,,,,,,,,,,,,,,,,16.28,14.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.66,18.258,18.32,19.303,17.11,14.773,,,
ULAS J115338.74-014724.1,T6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.12,,,,,,,,,,19.1,,,,,,,,,,17.97,17.59,17.83,19.1,17.995,16.02,,,
ULAS J115508.39+044502.3,T7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.31,,19.352,17.838,15.034,,,
ULAS J115533.45-001329.8,T3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.759,,19.845,18.317,16.67,,,
ULAS J115718.02-013923.9,T5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.65,18.18,,19.515,18.068,16.12,,,
ULAS J115759.04+092200.7,T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3,20.85,,,,,,,,,,,,,,,,,,,16.44,17.016,16.272,17.986,15.96,14.971,,,
ULAS J120009.69+120821.4,L6:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.58,,19.65,20.8,,,,,,,,,,,,,,,,,,,16.795,17.54,16.216,18.976,15.493,15.326,,,
ULAS J120257.05+090158.8,T5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.53,21.48,,,,,,,,,18.0,,,,,,,,,,16.91,16.848,16.94,18.0,16.728,15.132,,,
ULAS J120315.34+095054.8,L0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.19,22.81,19.99,21.03,,,,,,,,,,,,,,,,,,,17.309,17.968,16.741,19.005,16.493,16.3,,,
ULAS J120323.74-015655.8,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.04,,19.66,20.75,,,,,,,,,,,,,,,,,,,17.208,17.767,16.708,18.817,16.265,15.862,,,
ULAS J120444.67-015034.9,T4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.54,,,,,,,,,,,,,,,,,,,,17.069,16.787,17.292,17.986,16.625,14.69,,,
ULAS J120545.92+084206.8,L3:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.42,,19.4,20.68,,,,,,,,,,,,,,,,,,,16.357,17.22,15.707,18.522,15.153,14.905,,,
ULAS J120621.03+101802.9,T5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.53,19.206,,20.364,17.465,15.612,,,
ULAS J120744.65+133902.7,T6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.19,,,,,,,,,,18.52,17.968,18.67,19.19,17.844,15.912,,,
ULAS J120943.05+065333.0,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.07,21.06,,,,,,,,,,,,,,,,,,,17.166,18.125,16.59,19.461,15.694,15.329,,,
ULAS J120948.38+035338.4,T4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.329,17.964,,19.233,17.429,16.096,,,
ULAS J121226.80+101007.4,T5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.06,18.934,,20.48,17.694,16.141,,8.629,
ULAS J121238.72+000721.9,L0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.03,21.82,17.65,18.64,,,,,,,,,,,,,,,,,,,15.037,15.691,14.461,16.792,,13.786,,,
ULAS J121320.56+150235.1,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,,19.72,20.72,,,,,,,,,,,,,,,,,,,16.865,17.671,16.204,18.776,16.009,15.888,,,
ULAS J121355.51+053517.1,T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4,22.05,,,,,,,,,,,,,,,,,,,17.617,17.942,17.639,18.934,16.932,16.155,,,
ULAS J121816.52+134953.8,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.92,,,,,,,,,,,,,,,,,,,,17.321,18.176,16.599,19.147,16.308,16.335,,,
ULAS J122111.67+122217.0,L4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.14,21.26,,,,,,,,,,,,,,,,,,,17.092,18.015,16.312,19.391,15.717,15.527,,8.643,
ULAS J122325.69+044827.6,L5,15.364,16.332,14.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.44,,18.67,19.67,,,,,,,,,,,,,,,,,,,15.448,16.372,14.651,17.681,14.004,13.717,,,
